"id","value","flag","label"
5467,54.67,false,"row-5467"
5468,54.68,true,"row-5468"
5469,54.69,false,"row-5469"
5470,54.7,true,"row-5470"
5471,54.71,false,"row-5471"
5472,54.72,true,"row-5472"
5473,54.73,false,"row-5473"
5474,54.74,true,"row-5474"
5475,54.75,false,"row-5475"
5476,54.76,true,"row-5476"
5477,54.77,false,"row-5477"
5478,54.78,true,"row-5478"
5479,54.79,false,"row-5479"
5480,54.8,true,"row-5480"
5481,54.81,false,"row-5481"
5482,54.82,true,"row-5482"
5483,54.83,false,"row-5483"
5484,54.84,true,"row-5484"
5485,54.85,false,"row-5485"
5486,54.86,true,"row-5486"
5487,54.87,false,"row-5487"
5488,54.88,true,"row-5488"
5489,54.89,false,"row-5489"
5490,54.9,true,"row-5490"
5491,54.91,false,"row-5491"
5492,54.92,true,"row-5492"
5493,54.93,false,"row-5493"
5494,54.94,true,"row-5494"
5495,54.95,false,"row-5495"
5496,54.96,true,"row-5496"
5497,54.97,false,"row-5497"
5498,54.98,true,"row-5498"
5499,54.99,false,"row-5499"
5500,55,true,"row-5500"
5501,55.01,false,"row-5501"
5502,55.02,true,"row-5502"
5503,55.03,false,"row-5503"
5504,55.04,true,"row-5504"
5505,55.05,false,"row-5505"
5506,55.06,true,"row-5506"
5507,55.07,false,"row-5507"
5508,55.08,true,"row-5508"
5509,55.09,false,"row-5509"
5510,55.1,true,"row-5510"
5511,55.11,false,"row-5511"
5512,55.12,true,"row-5512"
5513,55.13,false,"row-5513"
5514,55.14,true,"row-5514"
5515,55.15,false,"row-5515"
5516,55.16,true,"row-5516"
5517,55.17,false,"row-5517"
5518,55.18,true,"row-5518"
5519,55.19,false,"row-5519"
5520,55.2,true,"row-5520"
5521,55.21,false,"row-5521"
5522,55.22,true,"row-5522"
5523,55.23,false,"row-5523"
5524,55.24,true,"row-5524"
5525,55.25,false,"row-5525"
5526,55.26,true,"row-5526"
5527,55.27,false,"row-5527"
5528,55.28,true,"row-5528"
5529,55.29,false,"row-5529"
5530,55.3,true,"row-5530"
5531,55.31,false,"row-5531"
5532,55.32,true,"row-5532"
5533,55.33,false,"row-5533"
5534,55.34,true,"row-5534"
5535,55.35,false,"row-5535"
5536,55.36,true,"row-5536"
5537,55.37,false,"row-5537"
5538,55.38,true,"row-5538"
5539,55.39,false,"row-5539"
5540,55.4,true,"row-5540"
5541,55.41,false,"row-5541"
5542,55.42,true,"row-5542"
5543,55.43,false,"row-5543"
5544,55.44,true,"row-5544"
5545,55.45,false,"row-5545"
5546,55.46,true,"row-5546"
5547,55.47,false,"row-5547"
5548,55.48,true,"row-5548"
5549,55.49,false,"row-5549"
5550,55.5,true,"row-5550"
5551,55.51,false,"row-5551"
5552,55.52,true,"row-5552"
5553,55.53,false,"row-5553"
5554,55.54,true,"row-5554"
5555,55.55,false,"row-5555"
5556,55.56,true,"row-5556"
5557,55.57,false,"row-5557"
5558,55.58,true,"row-5558"
5559,55.59,false,"row-5559"
5560,55.6,true,"row-5560"
5561,55.61,false,"row-5561"
5562,55.62,true,"row-5562"
5563,55.63,false,"row-5563"
5564,55.64,true,"row-5564"
5565,55.65,false,"row-5565"
5566,55.66,true,"row-5566"
5567,55.67,false,"row-5567"
5568,55.68,true,"row-5568"
5569,55.69,false,"row-5569"
5570,55.7,true,"row-5570"
5571,55.71,false,"row-5571"
5572,55.72,true,"row-5572"
5573,55.73,false,"row-5573"
5574,55.74,true,"row-5574"
5575,55.75,false,"row-5575"
5576,55.76,true,"row-5576"
5577,55.77,false,"row-5577"
5578,55.78,true,"row-5578"
5579,55.79,false,"row-5579"
5580,55.8,true,"row-5580"
5581,55.81,false,"row-5581"
5582,55.82,true,"row-5582"
5583,55.83,false,"row-5583"
5584,55.84,true,"row-5584"
5585,55.85,false,"row-5585"
5586,55.86,true,"row-5586"
5587,55.87,false,"row-5587"
5588,55.88,true,"row-5588"
5589,55.89,false,"row-5589"
5590,55.9,true,"row-5590"
5591,55.91,false,"row-5591"
5592,55.92,true,"row-5592"
5593,55.93,false,"row-5593"
5594,55.94,true,"row-5594"
5595,55.95,false,"row-5595"
5596,55.96,true,"row-5596"
5597,55.97,false,"row-5597"
5598,55.98,true,"row-5598"
5599,55.99,false,"row-5599"
5600,56,true,"row-5600"
5601,56.01,false,"row-5601"
5602,56.02,true,"row-5602"
5603,56.03,false,"row-5603"
5604,56.04,true,"row-5604"
5605,56.05,false,"row-5605"
5606,56.06,true,"row-5606"
5607,56.07,false,"row-5607"
5608,56.08,true,"row-5608"
5609,56.09,false,"row-5609"
5610,56.1,true,"row-5610"
5611,56.11,false,"row-5611"
5612,56.12,true,"row-5612"
5613,56.13,false,"row-5613"
5614,56.14,true,"row-5614"
5615,56.15,false,"row-5615"
5616,56.16,true,"row-5616"
5617,56.17,false,"row-5617"
5618,56.18,true,"row-5618"
5619,56.19,false,"row-5619"
5620,56.2,true,"row-5620"
5621,56.21,false,"row-5621"
5622,56.22,true,"row-5622"
5623,56.23,false,"row-5623"
5624,56.24,true,"row-5624"
5625,56.25,false,"row-5625"
5626,56.26,true,"row-5626"
5627,56.27,false,"row-5627"
5628,56.28,true,"row-5628"
5629,56.29,false,"row-5629"
5630,56.3,true,"row-5630"
5631,56.31,false,"row-5631"
5632,56.32,true,"row-5632"
5633,56.33,false,"row-5633"
5634,56.34,true,"row-5634"
5635,56.35,false,"row-5635"
5636,56.36,true,"row-5636"
5637,56.37,false,"row-5637"
5638,56.38,true,"row-5638"
5639,56.39,false,"row-5639"
5640,56.4,true,"row-5640"
5641,56.41,false,"row-5641"
5642,56.42,true,"row-5642"
5643,56.43,false,"row-5643"
5644,56.44,true,"row-5644"
5645,56.45,false,"row-5645"
5646,56.46,true,"row-5646"
5647,56.47,false,"row-5647"
5648,56.48,true,"row-5648"
5649,56.49,false,"row-5649"
5650,56.5,true,"row-5650"
5651,56.51,false,"row-5651"
5652,56.52,true,"row-5652"
5653,56.53,false,"row-5653"
5654,56.54,true,"row-5654"
5655,56.55,false,"row-5655"
5656,56.56,true,"row-5656"
5657,56.57,false,"row-5657"
5658,56.58,true,"row-5658"
5659,56.59,false,"row-5659"
5660,56.6,true,"row-5660"
5661,56.61,false,"row-5661"
5662,56.62,true,"row-5662"
5663,56.63,false,"row-5663"
5664,56.64,true,"row-5664"
5665,56.65,false,"row-5665"
5666,56.66,true,"row-5666"
5667,56.67,false,"row-5667"
5668,56.68,true,"row-5668"
5669,56.69,false,"row-5669"
5670,56.7,true,"row-5670"
5671,56.71,false,"row-5671"
5672,56.72,true,"row-5672"
5673,56.73,false,"row-5673"
5674,56.74,true,"row-5674"
5675,56.75,false,"row-5675"
5676,56.76,true,"row-5676"
5677,56.77,false,"row-5677"
5678,56.78,true,"row-5678"
5679,56.79,false,"row-5679"
5680,56.8,true,"row-5680"
5681,56.81,false,"row-5681"
5682,56.82,true,"row-5682"
5683,56.83,false,"row-5683"
5684,56.84,true,"row-5684"
5685,56.85,false,"row-5685"
5686,56.86,true,"row-5686"
5687,56.87,false,"row-5687"
5688,56.88,true,"row-5688"
5689,56.89,false,"row-5689"
5690,56.9,true,"row-5690"
5691,56.91,false,"row-5691"
5692,56.92,true,"row-5692"
5693,56.93,false,"row-5693"
5694,56.94,true,"row-5694"
5695,56.95,false,"row-5695"
5696,56.96,true,"row-5696"
5697,56.97,false,"row-5697"
5698,56.98,true,"row-5698"
5699,56.99,false,"row-5699"
5700,57,true,"row-5700"
5701,57.01,false,"row-5701"
5702,57.02,true,"row-5702"
5703,57.03,false,"row-5703"
5704,57.04,true,"row-5704"
5705,57.05,false,"row-5705"
5706,57.06,true,"row-5706"
5707,57.07,false,"row-5707"
5708,57.08,true,"row-5708"
5709,57.09,false,"row-5709"
5710,57.1,true,"row-5710"
5711,57.11,false,"row-5711"
5712,57.12,true,"row-5712"
5713,57.13,false,"row-5713"
5714,57.14,true,"row-5714"
5715,57.15,false,"row-5715"
5716,57.16,true,"row-5716"
5717,57.17,false,"row-5717"
5718,57.18,true,"row-5718"
5719,57.19,false,"row-5719"
5720,57.2,true,"row-5720"
5721,57.21,false,"row-5721"
5722,57.22,true,"row-5722"
5723,57.23,false,"row-5723"
5724,57.24,true,"row-5724"
5725,57.25,false,"row-5725"
5726,57.26,true,"row-5726"
5727,57.27,false,"row-5727"
5728,57.28,true,"row-5728"
5729,57.29,false,"row-5729"
5730,57.3,true,"row-5730"
5731,57.31,false,"row-5731"
5732,57.32,true,"row-5732"
5733,57.33,false,"row-5733"
5734,57.34,true,"row-5734"
5735,57.35,false,"row-5735"
5736,57.36,true,"row-5736"
5737,57.37,false,"row-5737"
5738,57.38,true,"row-5738"
5739,57.39,false,"row-5739"
5740,57.4,true,"row-5740"
5741,57.41,false,"row-5741"
5742,57.42,true,"row-5742"
5743,57.43,false,"row-5743"
5744,57.44,true,"row-5744"
5745,57.45,false,"row-5745"
5746,57.46,true,"row-5746"
5747,57.47,false,"row-5747"
5748,57.48,true,"row-5748"
5749,57.49,false,"row-5749"
5750,57.5,true,"row-5750"
5751,57.51,false,"row-5751"
5752,57.52,true,"row-5752"
5753,57.53,false,"row-5753"
5754,57.54,true,"row-5754"
5755,57.55,false,"row-5755"
5756,57.56,true,"row-5756"
5757,57.57,false,"row-5757"
5758,57.58,true,"row-5758"
5759,57.59,false,"row-5759"
5760,57.6,true,"row-5760"
5761,57.61,false,"row-5761"
5762,57.62,true,"row-5762"
5763,57.63,false,"row-5763"
5764,57.64,true,"row-5764"
5765,57.65,false,"row-5765"
5766,57.66,true,"row-5766"
5767,57.67,false,"row-5767"
5768,57.68,true,"row-5768"
5769,57.69,false,"row-5769"
5770,57.7,true,"row-5770"
5771,57.71,false,"row-5771"
5772,57.72,true,"row-5772"
5773,57.73,false,"row-5773"
5774,57.74,true,"row-5774"
5775,57.75,false,"row-5775"
5776,57.76,true,"row-5776"
5777,57.77,false,"row-5777"
5778,57.78,true,"row-5778"
5779,57.79,false,"row-5779"
5780,57.8,true,"row-5780"
5781,57.81,false,"row-5781"
5782,57.82,true,"row-5782"
5783,57.83,false,"row-5783"
5784,57.84,true,"row-5784"
5785,57.85,false,"row-5785"
5786,57.86,true,"row-5786"
5787,57.87,false,"row-5787"
5788,57.88,true,"row-5788"
5789,57.89,false,"row-5789"
5790,57.9,true,"row-5790"
5791,57.91,false,"row-5791"
5792,57.92,true,"row-5792"
5793,57.93,false,"row-5793"
5794,57.94,true,"row-5794"
5795,57.95,false,"row-5795"
5796,57.96,true,"row-5796"
5797,57.97,false,"row-5797"
5798,57.98,true,"row-5798"
5799,57.99,false,"row-5799"
5800,58,true,"row-5800"
5801,58.01,false,"row-5801"
5802,58.02,true,"row-5802"
5803,58.03,false,"row-5803"
5804,58.04,true,"row-5804"
5805,58.05,false,"row-5805"
5806,58.06,true,"row-5806"
5807,58.07,false,"row-5807"
5808,58.08,true,"row-5808"
5809,58.09,false,"row-5809"
5810,58.1,true,"row-5810"
5811,58.11,false,"row-5811"
5812,58.12,true,"row-5812"
5813,58.13,false,"row-5813"
5814,58.14,true,"row-5814"
5815,58.15,false,"row-5815"
5816,58.16,true,"row-5816"
5817,58.17,false,"row-5817"
5818,58.18,true,"row-5818"
5819,58.19,false,"row-5819"
5820,58.2,true,"row-5820"
5821,58.21,false,"row-5821"
5822,58.22,true,"row-5822"
5823,58.23,false,"row-5823"
5824,58.24,true,"row-5824"
5825,58.25,false,"row-5825"
5826,58.26,true,"row-5826"
5827,58.27,false,"row-5827"
5828,58.28,true,"row-5828"
5829,58.29,false,"row-5829"
5830,58.3,true,"row-5830"
5831,58.31,false,"row-5831"
5832,58.32,true,"row-5832"
5833,58.33,false,"row-5833"
5834,58.34,true,"row-5834"
5835,58.35,false,"row-5835"
5836,58.36,true,"row-5836"
5837,58.37,false,"row-5837"
5838,58.38,true,"row-5838"
5839,58.39,false,"row-5839"
5840,58.4,true,"row-5840"
5841,58.41,false,"row-5841"
5842,58.42,true,"row-5842"
5843,58.43,false,"row-5843"
5844,58.44,true,"row-5844"
5845,58.45,false,"row-5845"
5846,58.46,true,"row-5846"
5847,58.47,false,"row-5847"
5848,58.48,true,"row-5848"
5849,58.49,false,"row-5849"
5850,58.5,true,"row-5850"
5851,58.51,false,"row-5851"
5852,58.52,true,"row-5852"
5853,58.53,false,"row-5853"
5854,58.54,true,"row-5854"
5855,58.55,false,"row-5855"
5856,58.56,true,"row-5856"
5857,58.57,false,"row-5857"
5858,58.58,true,"row-5858"
5859,58.59,false,"row-5859"
5860,58.6,true,"row-5860"
5861,58.61,false,"row-5861"
5862,58.62,true,"row-5862"
5863,58.63,false,"row-5863"
5864,58.64,true,"row-5864"
5865,58.65,false,"row-5865"
5866,58.66,true,"row-5866"
5867,58.67,false,"row-5867"
5868,58.68,true,"row-5868"
5869,58.69,false,"row-5869"
5870,58.7,true,"row-5870"
5871,58.71,false,"row-5871"
5872,58.72,true,"row-5872"
5873,58.73,false,"row-5873"
5874,58.74,true,"row-5874"
5875,58.75,false,"row-5875"
5876,58.76,true,"row-5876"
5877,58.77,false,"row-5877"
5878,58.78,true,"row-5878"
5879,58.79,false,"row-5879"
5880,58.8,true,"row-5880"
5881,58.81,false,"row-5881"
5882,58.82,true,"row-5882"
5883,58.83,false,"row-5883"
5884,58.84,true,"row-5884"
5885,58.85,false,"row-5885"
5886,58.86,true,"row-5886"
5887,58.87,false,"row-5887"
5888,58.88,true,"row-5888"
5889,58.89,false,"row-5889"
5890,58.9,true,"row-5890"
5891,58.91,false,"row-5891"
5892,58.92,true,"row-5892"
5893,58.93,false,"row-5893"
5894,58.94,true,"row-5894"
5895,58.95,false,"row-5895"
5896,58.96,true,"row-5896"
5897,58.97,false,"row-5897"
5898,58.98,true,"row-5898"
5899,58.99,false,"row-5899"
5900,59,true,"row-5900"
5901,59.01,false,"row-5901"
5902,59.02,true,"row-5902"
5903,59.03,false,"row-5903"
5904,59.04,true,"row-5904"
5905,59.05,false,"row-5905"
5906,59.06,true,"row-5906"
5907,59.07,false,"row-5907"
5908,59.08,true,"row-5908"
5909,59.09,false,"row-5909"
5910,59.1,true,"row-5910"
5911,59.11,false,"row-5911"
5912,59.12,true,"row-5912"
5913,59.13,false,"row-5913"
5914,59.14,true,"row-5914"
5915,59.15,false,"row-5915"
5916,59.16,true,"row-5916"
5917,59.17,false,"row-5917"
5918,59.18,true,"row-5918"
5919,59.19,false,"row-5919"
5920,59.2,true,"row-5920"
5921,59.21,false,"row-5921"
5922,59.22,true,"row-5922"
5923,59.23,false,"row-5923"
5924,59.24,true,"row-5924"
5925,59.25,false,"row-5925"
5926,59.26,true,"row-5926"
5927,59.27,false,"row-5927"
5928,59.28,true,"row-5928"
5929,59.29,false,"row-5929"
5930,59.3,true,"row-5930"
5931,59.31,false,"row-5931"
5932,59.32,true,"row-5932"
5933,59.33,false,"row-5933"
5934,59.34,true,"row-5934"
5935,59.35,false,"row-5935"
5936,59.36,true,"row-5936"
5937,59.37,false,"row-5937"
5938,59.38,true,"row-5938"
5939,59.39,false,"row-5939"
5940,59.4,true,"row-5940"
5941,59.41,false,"row-5941"
5942,59.42,true,"row-5942"
5943,59.43,false,"row-5943"
5944,59.44,true,"row-5944"
5945,59.45,false,"row-5945"
5946,59.46,true,"row-5946"
5947,59.47,false,"row-5947"
5948,59.48,true,"row-5948"
5949,59.49,false,"row-5949"
5950,59.5,true,"row-5950"
5951,59.51,false,"row-5951"
5952,59.52,true,"row-5952"
5953,59.53,false,"row-5953"
5954,59.54,true,"row-5954"
5955,59.55,false,"row-5955"
5956,59.56,true,"row-5956"
5957,59.57,false,"row-5957"
5958,59.58,true,"row-5958"
5959,59.59,false,"row-5959"
5960,59.6,true,"row-5960"
5961,59.61,false,"row-5961"
5962,59.62,true,"row-5962"
5963,59.63,false,"row-5963"
5964,59.64,true,"row-5964"
5965,59.65,false,"row-5965"
5966,59.66,true,"row-5966"
5967,59.67,false,"row-5967"
5968,59.68,true,"row-5968"
5969,59.69,false,"row-5969"
5970,59.7,true,"row-5970"
5971,59.71,false,"row-5971"
5972,59.72,true,"row-5972"
5973,59.73,false,"row-5973"
5974,59.74,true,"row-5974"
5975,59.75,false,"row-5975"
5976,59.76,true,"row-5976"
5977,59.77,false,"row-5977"
5978,59.78,true,"row-5978"
5979,59.79,false,"row-5979"
5980,59.8,true,"row-5980"
5981,59.81,false,"row-5981"
5982,59.82,true,"row-5982"
5983,59.83,false,"row-5983"
5984,59.84,true,"row-5984"
5985,59.85,false,"row-5985"
5986,59.86,true,"row-5986"
5987,59.87,false,"row-5987"
5988,59.88,true,"row-5988"
5989,59.89,false,"row-5989"
5990,59.9,true,"row-5990"
5991,59.91,false,"row-5991"
5992,59.92,true,"row-5992"
5993,59.93,false,"row-5993"
5994,59.94,true,"row-5994"
5995,59.95,false,"row-5995"
5996,59.96,true,"row-5996"
5997,59.97,false,"row-5997"
5998,59.98,true,"row-5998"
5999,59.99,false,"row-5999"
6000,60,true,"row-6000"
6001,60.01,false,"row-6001"
6002,60.02,true,"row-6002"
6003,60.03,false,"row-6003"
6004,60.04,true,"row-6004"
6005,60.05,false,"row-6005"
6006,60.06,true,"row-6006"
6007,60.07,false,"row-6007"
6008,60.08,true,"row-6008"
6009,60.09,false,"row-6009"
6010,60.1,true,"row-6010"
6011,60.11,false,"row-6011"
6012,60.12,true,"row-6012"
6013,60.13,false,"row-6013"
6014,60.14,true,"row-6014"
6015,60.15,false,"row-6015"
6016,60.16,true,"row-6016"
6017,60.17,false,"row-6017"
6018,60.18,true,"row-6018"
6019,60.19,false,"row-6019"
6020,60.2,true,"row-6020"
6021,60.21,false,"row-6021"
6022,60.22,true,"row-6022"
6023,60.23,false,"row-6023"
6024,60.24,true,"row-6024"
6025,60.25,false,"row-6025"
6026,60.26,true,"row-6026"
6027,60.27,false,"row-6027"
6028,60.28,true,"row-6028"
6029,60.29,false,"row-6029"
6030,60.3,true,"row-6030"
6031,60.31,false,"row-6031"
6032,60.32,true,"row-6032"
6033,60.33,false,"row-6033"
6034,60.34,true,"row-6034"
6035,60.35,false,"row-6035"
6036,60.36,true,"row-6036"
6037,60.37,false,"row-6037"
6038,60.38,true,"row-6038"
6039,60.39,false,"row-6039"
6040,60.4,true,"row-6040"
6041,60.41,false,"row-6041"
6042,60.42,true,"row-6042"
6043,60.43,false,"row-6043"
6044,60.44,true,"row-6044"
6045,60.45,false,"row-6045"
6046,60.46,true,"row-6046"
6047,60.47,false,"row-6047"
6048,60.48,true,"row-6048"
6049,60.49,false,"row-6049"
6050,60.5,true,"row-6050"
6051,60.51,false,"row-6051"
6052,60.52,true,"row-6052"
6053,60.53,false,"row-6053"
6054,60.54,true,"row-6054"
6055,60.55,false,"row-6055"
6056,60.56,true,"row-6056"
6057,60.57,false,"row-6057"
6058,60.58,true,"row-6058"
6059,60.59,false,"row-6059"
6060,60.6,true,"row-6060"
6061,60.61,false,"row-6061"
6062,60.62,true,"row-6062"
6063,60.63,false,"row-6063"
6064,60.64,true,"row-6064"
6065,60.65,false,"row-6065"
6066,60.66,true,"row-6066"
6067,60.67,false,"row-6067"
6068,60.68,true,"row-6068"
6069,60.69,false,"row-6069"
6070,60.7,true,"row-6070"
6071,60.71,false,"row-6071"
6072,60.72,true,"row-6072"
6073,60.73,false,"row-6073"
6074,60.74,true,"row-6074"
6075,60.75,false,"row-6075"
6076,60.76,true,"row-6076"
6077,60.77,false,"row-6077"
6078,60.78,true,"row-6078"
6079,60.79,false,"row-6079"
6080,60.8,true,"row-6080"
6081,60.81,false,"row-6081"
6082,60.82,true,"row-6082"
6083,60.83,false,"row-6083"
6084,60.84,true,"row-6084"
6085,60.85,false,"row-6085"
6086,60.86,true,"row-6086"
6087,60.87,false,"row-6087"
6088,60.88,true,"row-6088"
6089,60.89,false,"row-6089"
6090,60.9,true,"row-6090"
6091,60.91,false,"row-6091"
6092,60.92,true,"row-6092"
6093,60.93,false,"row-6093"
6094,60.94,true,"row-6094"
6095,60.95,false,"row-6095"
6096,60.96,true,"row-6096"
6097,60.97,false,"row-6097"
6098,60.98,true,"row-6098"
6099,60.99,false,"row-6099"
6100,61,true,"row-6100"
6101,61.01,false,"row-6101"
6102,61.02,true,"row-6102"
6103,61.03,false,"row-6103"
6104,61.04,true,"row-6104"
6105,61.05,false,"row-6105"
6106,61.06,true,"row-6106"
6107,61.07,false,"row-6107"
6108,61.08,true,"row-6108"
6109,61.09,false,"row-6109"
6110,61.1,true,"row-6110"
6111,61.11,false,"row-6111"
6112,61.12,true,"row-6112"
6113,61.13,false,"row-6113"
6114,61.14,true,"row-6114"
6115,61.15,false,"row-6115"
6116,61.16,true,"row-6116"
6117,61.17,false,"row-6117"
6118,61.18,true,"row-6118"
6119,61.19,false,"row-6119"
6120,61.2,true,"row-6120"
6121,61.21,false,"row-6121"
6122,61.22,true,"row-6122"
6123,61.23,false,"row-6123"
6124,61.24,true,"row-6124"
6125,61.25,false,"row-6125"
6126,61.26,true,"row-6126"
6127,61.27,false,"row-6127"
6128,61.28,true,"row-6128"
6129,61.29,false,"row-6129"
6130,61.3,true,"row-6130"
6131,61.31,false,"row-6131"
6132,61.32,true,"row-6132"
6133,61.33,false,"row-6133"
6134,61.34,true,"row-6134"
6135,61.35,false,"row-6135"
6136,61.36,true,"row-6136"
6137,61.37,false,"row-6137"
6138,61.38,true,"row-6138"
6139,61.39,false,"row-6139"
6140,61.4,true,"row-6140"
6141,61.41,false,"row-6141"
6142,61.42,true,"row-6142"
6143,61.43,false,"row-6143"
6144,61.44,true,"row-6144"
6145,61.45,false,"row-6145"
6146,61.46,true,"row-6146"
6147,61.47,false,"row-6147"
6148,61.48,true,"row-6148"
6149,61.49,false,"row-6149"
6150,61.5,true,"row-6150"
6151,61.51,false,"row-6151"
6152,61.52,true,"row-6152"
6153,61.53,false,"row-6153"
6154,61.54,true,"row-6154"
6155,61.55,false,"row-6155"
6156,61.56,true,"row-6156"
6157,61.57,false,"row-6157"
6158,61.58,true,"row-6158"
6159,61.59,false,"row-6159"
6160,61.6,true,"row-6160"
6161,61.61,false,"row-6161"
6162,61.62,true,"row-6162"
6163,61.63,false,"row-6163"
6164,61.64,true,"row-6164"
6165,61.65,false,"row-6165"
6166,61.66,true,"row-6166"
6167,61.67,false,"row-6167"
6168,61.68,true,"row-6168"
6169,61.69,false,"row-6169"
6170,61.7,true,"row-6170"
6171,61.71,false,"row-6171"
6172,61.72,true,"row-6172"
6173,61.73,false,"row-6173"
6174,61.74,true,"row-6174"
6175,61.75,false,"row-6175"
6176,61.76,true,"row-6176"
6177,61.77,false,"row-6177"
6178,61.78,true,"row-6178"
6179,61.79,false,"row-6179"
6180,61.8,true,"row-6180"
6181,61.81,false,"row-6181"
6182,61.82,true,"row-6182"
6183,61.83,false,"row-6183"
6184,61.84,true,"row-6184"
6185,61.85,false,"row-6185"
6186,61.86,true,"row-6186"
6187,61.87,false,"row-6187"
6188,61.88,true,"row-6188"
6189,61.89,false,"row-6189"
6190,61.9,true,"row-6190"
6191,61.91,false,"row-6191"
6192,61.92,true,"row-6192"
6193,61.93,false,"row-6193"
6194,61.94,true,"row-6194"
6195,61.95,false,"row-6195"
6196,61.96,true,"row-6196"
6197,61.97,false,"row-6197"
6198,61.98,true,"row-6198"
6199,61.99,false,"row-6199"
6200,62,true,"row-6200"
6201,62.01,false,"row-6201"
6202,62.02,true,"row-6202"
6203,62.03,false,"row-6203"
6204,62.04,true,"row-6204"
6205,62.05,false,"row-6205"
6206,62.06,true,"row-6206"
6207,62.07,false,"row-6207"
6208,62.08,true,"row-6208"
6209,62.09,false,"row-6209"
6210,62.1,true,"row-6210"
6211,62.11,false,"row-6211"
6212,62.12,true,"row-6212"
6213,62.13,false,"row-6213"
6214,62.14,true,"row-6214"
6215,62.15,false,"row-6215"
6216,62.16,true,"row-6216"
6217,62.17,false,"row-6217"
6218,62.18,true,"row-6218"
6219,62.19,false,"row-6219"
6220,62.2,true,"row-6220"
6221,62.21,false,"row-6221"
6222,62.22,true,"row-6222"
6223,62.23,false,"row-6223"
6224,62.24,true,"row-6224"
6225,62.25,false,"row-6225"
6226,62.26,true,"row-6226"
6227,62.27,false,"row-6227"
6228,62.28,true,"row-6228"
6229,62.29,false,"row-6229"
6230,62.3,true,"row-6230"
6231,62.31,false,"row-6231"
6232,62.32,true,"row-6232"
6233,62.33,false,"row-6233"
6234,62.34,true,"row-6234"
6235,62.35,false,"row-6235"
6236,62.36,true,"row-6236"
6237,62.37,false,"row-6237"
6238,62.38,true,"row-6238"
6239,62.39,false,"row-6239"
6240,62.4,true,"row-6240"
6241,62.41,false,"row-6241"
6242,62.42,true,"row-6242"
6243,62.43,false,"row-6243"
6244,62.44,true,"row-6244"
6245,62.45,false,"row-6245"
6246,62.46,true,"row-6246"
6247,62.47,false,"row-6247"
6248,62.48,true,"row-6248"
6249,62.49,false,"row-6249"
6250,62.5,true,"row-6250"
6251,62.51,false,"row-6251"
6252,62.52,true,"row-6252"
6253,62.53,false,"row-6253"
6254,62.54,true,"row-6254"
6255,62.55,false,"row-6255"
6256,62.56,true,"row-6256"
6257,62.57,false,"row-6257"
6258,62.58,true,"row-6258"
6259,62.59,false,"row-6259"
6260,62.6,true,"row-6260"
6261,62.61,false,"row-6261"
6262,62.62,true,"row-6262"
6263,62.63,false,"row-6263"
6264,62.64,true,"row-6264"
6265,62.65,false,"row-6265"
6266,62.66,true,"row-6266"
6267,62.67,false,"row-6267"
6268,62.68,true,"row-6268"
6269,62.69,false,"row-6269"
6270,62.7,true,"row-6270"
6271,62.71,false,"row-6271"
6272,62.72,true,"row-6272"
6273,62.73,false,"row-6273"
6274,62.74,true,"row-6274"
6275,62.75,false,"row-6275"
6276,62.76,true,"row-6276"
6277,62.77,false,"row-6277"
6278,62.78,true,"row-6278"
6279,62.79,false,"row-6279"
6280,62.8,true,"row-6280"
6281,62.81,false,"row-6281"
6282,62.82,true,"row-6282"
6283,62.83,false,"row-6283"
6284,62.84,true,"row-6284"
6285,62.85,false,"row-6285"
6286,62.86,true,"row-6286"
6287,62.87,false,"row-6287"
6288,62.88,true,"row-6288"
6289,62.89,false,"row-6289"
6290,62.9,true,"row-6290"
6291,62.91,false,"row-6291"
6292,62.92,true,"row-6292"
6293,62.93,false,"row-6293"
6294,62.94,true,"row-6294"
6295,62.95,false,"row-6295"
6296,62.96,true,"row-6296"
6297,62.97,false,"row-6297"
6298,62.98,true,"row-6298"
6299,62.99,false,"row-6299"
6300,63,true,"row-6300"
6301,63.01,false,"row-6301"
6302,63.02,true,"row-6302"
6303,63.03,false,"row-6303"
6304,63.04,true,"row-6304"
6305,63.05,false,"row-6305"
6306,63.06,true,"row-6306"
6307,63.07,false,"row-6307"
6308,63.08,true,"row-6308"
6309,63.09,false,"row-6309"
6310,63.1,true,"row-6310"
6311,63.11,false,"row-6311"
6312,63.12,true,"row-6312"
6313,63.13,false,"row-6313"
6314,63.14,true,"row-6314"
6315,63.15,false,"row-6315"
6316,63.16,true,"row-6316"
6317,63.17,false,"row-6317"
6318,63.18,true,"row-6318"
6319,63.19,false,"row-6319"
6320,63.2,true,"row-6320"
6321,63.21,false,"row-6321"
6322,63.22,true,"row-6322"
6323,63.23,false,"row-6323"
6324,63.24,true,"row-6324"
6325,63.25,false,"row-6325"
6326,63.26,true,"row-6326"
6327,63.27,false,"row-6327"
6328,63.28,true,"row-6328"
6329,63.29,false,"row-6329"
6330,63.3,true,"row-6330"
6331,63.31,false,"row-6331"
6332,63.32,true,"row-6332"
6333,63.33,false,"row-6333"
6334,63.34,true,"row-6334"
6335,63.35,false,"row-6335"
6336,63.36,true,"row-6336"
6337,63.37,false,"row-6337"
6338,63.38,true,"row-6338"
6339,63.39,false,"row-6339"
6340,63.4,true,"row-6340"
6341,63.41,false,"row-6341"
